1.542585600000000000e+09;5.661939999999999600e+03;5.664000000000000000e+03;4.855000000000000000e+03;7.058089285600000585e+04;1.542671999999000000e+12;3.686887434544089437e+08;3.784950000000000000e+05;3.483206547699999646e+04;1.819618693694021702e+08;0.000000000000000000e+00
1.519948800000000000e+09;1.092336000000000058e+04;1.120000000000000000e+04;1.077000000000000000e+04;2.391071009000000049e+04;1.520035199999000000e+12;2.629363070078575909e+08;2.116910000000000000e+05;1.189333363199999985e+04;1.308649188230748028e+08;0.000000000000000000e+00
1.528156800000000000e+09;7.487000000000000000e+03;7.679489999999999782e+03;7.358000000000000000e+03;3.172297338400000081e+04;1.528243199999000000e+12;2.377221476525806487e+08;2.368650000000000000e+05;1.731568839899999875e+04;1.298075109227184057e+08;0.000000000000000000e+00
1.537315200000000000e+09;6.336390000000000327e+03;6.517699999999999818e+03;6.123000000000000000e+03;3.904408008200000040e+04;1.537401599999000000e+12;2.474553645237956047e+08;1.982150000000000000e+05;2.119852637500000128e+04;1.344636173242776394e+08;0.000000000000000000e+00
1.526169600000000000e+09;8.475440000000000509e+03;8.763360000000000582e+03;8.298000000000000000e+03;2.563286936200000127e+04;1.526255999999000000e+12;2.194556830803555250e+08;2.155900000000000000e+05;1.279704791200000000e+04;1.095770635715992004e+08;0.000000000000000000e+00
1.533945600000000000e+09;6.148130000000000109e+03;6.488000000000000000e+03;5.971000000000000000e+03;4.713341855499999656e+04;1.534031999999000000e+12;2.910562670892286897e+08;2.361730000000000000e+05;2.608397142499999973e+04;1.609783483063657582e+08;0.000000000000000000e+00
1.526860800000000000e+09;8.526969999999999345e+03;8.595309999999999491e+03;8.305000000000000000e+03;2.151659648599999855e+04;1.526947199999000000e+12;1.817506748213495314e+08;1.841580000000000000e+05;1.073868639900000016e+04;9.071624579029092193e+07;0.000000000000000000e+00
1.516233600000000000e+09;1.097259000000000015e+04;1.187881999999999971e+04;1.043532999999999993e+04;4.846443493699999817e+04;1.516319999999000000e+12;5.412896140584046841e+08;3.931120000000000000e+05;2.381438284500000009e+04;2.660918056652268767e+08;0.000000000000000000e+00
1.527552000000000000e+09;7.099000000000000000e+03;7.540000000000000000e+03;7.032949999999999818e+03;3.940721183000000019e+04;1.527638399999000000e+12;2.880706439128677845e+08;2.373590000000000000e+05;2.185593030999999974e+04;1.596564781426219344e+08;0.000000000000000000e+00
1.516838400000000000e+09;1.134995999999999913e+04;1.179404999999999927e+04;1.095020999999999913e+04;2.083995418300000165e+04;1.516924799999000000e+12;2.360813649736522734e+08;2.210400000000000000e+05;1.020138691900000049e+04;1.155846882473349422e+08;0.000000000000000000e+00
1.531872000000000000e+09;7.317439999999999600e+03;7.588079999999999927e+03;7.225380000000000109e+03;5.948764345000000321e+04;1.531958399999000000e+12;4.406699132083523870e+08;3.279490000000000000e+05;3.119638231599999926e+04;2.311331373680124879e+08;0.000000000000000000e+00
1.542499200000000000e+09;5.630489999999999782e+03;5.738170000000000073e+03;5.617000000000000000e+03;2.384499934700000085e+04;1.542585599999000000e+12;1.348932369862242937e+08;1.548170000000000000e+05;1.287069295400000010e+04;7.281261698964534700e+07;0.000000000000000000e+00
1.545609600000000000e+09;3.929710000000000036e+03;4.198000000000000000e+03;3.924829999999999927e+03;6.464780912900000112e+04;1.545695999999000000e+12;2.646289670659107566e+08;4.004030000000000000e+05;3.312450869799999782e+04;1.356455299061521590e+08;0.000000000000000000e+00
1.540166400000000000e+09;6.590119999999999891e+03;6.639000000000000000e+03;6.535270000000000437e+03;1.621369266000000061e+04;1.540252799999000000e+12;1.068150195516503155e+08;1.016730000000000000e+05;8.401545593999999255e+03;5.534197119307678938e+07;0.000000000000000000e+00
1.526774400000000000e+09;8.233489999999999782e+03;8.609000000000000000e+03;8.163899999999999636e+03;1.995705710900000122e+04;1.526860799999000000e+12;1.674405537493928075e+08;1.612650000000000000e+05;1.063245095500000025e+04;8.917751997189688683e+07;0.000000000000000000e+00
1.528416000000000000e+09;7.691079999999999927e+03;7.703500000000000000e+03;7.531000000000000000e+03;2.339680467100000169e+04;1.528502399999000000e+12;1.782041583996846676e+08;3.217340000000000000e+05;1.303895833700000003e+04;9.930369920240831375e+07;0.000000000000000000e+00
1.534550400000000000e+09;6.579039999999999964e+03;6.620000000000000000e+03;6.288000000000000000e+03;5.374232217200000014e+04;1.534636799999000000e+12;3.459640043657212257e+08;2.761210000000000000e+05;2.946981048500000179e+04;1.898088535551827550e+08;0.000000000000000000e+00
1.545955200000000000e+09;3.567889999999999873e+03;3.887250000000000000e+03;3.540039999999999964e+03;4.596430498700000317e+04;1.546041599999000000e+12;1.706385192472785115e+08;2.510400000000000000e+05;2.444992465299999822e+04;9.074770490251860023e+07;0.000000000000000000e+00
1.532822400000000000e+09;8.225040000000000873e+03;8.294510000000000218e+03;8.115000000000000000e+03;2.553122618499999953e+04;1.532908799999000000e+12;2.095640230522495210e+08;1.443310000000000000e+05;1.422669710900000064e+04;1.167976688754395992e+08;0.000000000000000000e+00
1.543190400000000000e+09;4.088690000000000055e+03;4.206000000000000000e+03;3.701000000000000000e+03;9.450486571699999331e+04;1.543276799999000000e+12;3.732303082847774625e+08;4.133390000000000000e+05;4.823250553100000252e+04;1.906438290583430827e+08;0.000000000000000000e+00
1.537920000000000000e+09;6.445109999999999673e+03;6.557989999999999782e+03;6.379699999999999818e+03;3.348454207000000315e+04;1.538006399999000000e+12;2.168596753013434410e+08;1.842380000000000000e+05;1.883313968799999930e+04;1.219698346494619995e+08;0.000000000000000000e+00
1.534723200000000000e+09;6.477529999999999745e+03;6.530000000000000000e+03;6.220000000000000000e+03;4.943555526000000100e+04;1.534809599999000000e+12;3.176179457492607832e+08;2.370550000000000000e+05;2.646801709100000153e+04;1.701856930998411477e+08;0.000000000000000000e+00
1.528329600000000000e+09;7.658789999999999964e+03;7.765000000000000000e+03;7.620000000000000000e+03;2.506222720199999821e+04;1.528415999999000000e+12;1.929490568419995904e+08;2.441860000000000000e+05;1.441555520099999922e+04;1.109892802722481638e+08;0.000000000000000000e+00
1.516406400000000000e+09;1.147497999999999956e+04;1.309900000000000000e+04;1.141245000000000073e+04;2.876885782699999982e+04;1.516492799999000000e+12;3.585611077809704542e+08;2.516470000000000000e+05;1.438919600499999979e+04;1.791836579047072828e+08;0.000000000000000000e+00
1.527465600000000000e+09;7.338989999999999782e+03;7.437000000000000000e+03;7.058020000000000437e+03;2.721943896300000051e+04;1.527551999999000000e+12;1.967889942658080757e+08;2.333920000000000000e+05;1.440948781000000054e+04;1.042337301781364828e+08;0.000000000000000000e+00
1.521590400000000000e+09;8.909959999999999127e+03;9.177010000000000218e+03;8.750600000000000364e+03;3.997240537100000074e+04;1.521676799999000000e+12;3.581574733612323999e+08;2.936960000000000000e+05;1.904748679899999843e+04;1.707584023972350657e+08;0.000000000000000000e+00
1.534809600000000000e+09;6.251000000000000000e+03;6.500000000000000000e+03;6.235079999999999927e+03;4.156994740800000000e+04;1.534895999999000000e+12;2.654583427817206085e+08;1.805780000000000000e+05;2.321982397299999866e+04;1.482763232618524730e+08;0.000000000000000000e+00
1.516320000000000000e+09;1.096000000000000000e+04;1.179500000000000000e+04;1.036000000000000000e+04;3.412937542099999700e+04;1.516406399999000000e+12;3.827734992265791893e+08;2.732710000000000000e+05;1.687141635500000120e+04;1.892596768922224045e+08;0.000000000000000000e+00
1.538956800000000000e+09;6.615260000000000218e+03;6.715600000000000364e+03;6.587000000000000000e+03;2.312341954099999930e+04;1.539043199999000000e+12;1.537046024302414060e+08;1.351560000000000000e+05;1.233491496700000062e+04;8.198257594542175531e+07;0.000000000000000000e+00
1.523750400000000000e+09;8.004000000000000000e+03;8.429540000000000873e+03;7.999020000000000437e+03;2.794672044399999868e+04;1.523836799999000000e+12;2.302870995843021572e+08;1.817780000000000000e+05;1.461946410099999957e+04;1.204690311716470569e+08;0.000000000000000000e+00
1.539129600000000000e+09;6.656670000000000073e+03;6.659949999999999818e+03;6.530000000000000000e+03;1.539066144399999939e+04;1.539215999999000000e+12;1.016096808821725547e+08;9.978900000000000000e+04;6.819654894999999669e+03;4.503159685703904927e+07;0.000000000000000000e+00
1.524960000000000000e+09;9.348000000000000000e+03;9.570510000000000218e+03;9.163739999999999782e+03;3.814985003500000312e+04;1.525046399999000000e+12;3.570048959636862278e+08;3.114940000000000000e+05;1.936494518199999948e+04;1.813666538195861280e+08;0.000000000000000000e+00
1.517443200000000000e+09;1.028510000000000036e+04;1.033500000000000000e+04;8.750989999999999782e+03;3.356476431099999900e+04;1.517529599999000000e+12;3.176363459843711257e+08;3.160200000000000000e+05;1.543000384900000063e+04;1.461307258704747856e+08;0.000000000000000000e+00
1.517875200000000000e+09;6.939630000000000109e+03;7.878000000000000000e+03;6.000010000000000218e+03;1.002015003069999948e+05;1.517961599999000000e+12;6.843642763666689396e+08;7.859960000000000000e+05;4.956502079399999639e+04;3.391176334088549018e+08;0.000000000000000000e+00
1.539388800000000000e+09;6.298000000000000000e+03;6.345000000000000000e+03;6.285069999999999709e+03;1.909807002500000090e+04;1.539475199999000000e+12;1.207286509959669262e+08;1.089810000000000000e+05;9.423156467999999222e+03;5.956824533199457824e+07;0.000000000000000000e+00
1.530403200000000000e+09;6.391079999999999927e+03;6.441060000000000400e+03;6.251000000000000000e+03;2.756296597399999882e+04;1.530489599999000000e+12;1.750965014948690832e+08;1.830600000000000000e+05;1.558003384799999913e+04;9.897279171265253425e+07;0.000000000000000000e+00
1.542672000000000000e+09;4.913399999999999636e+03;5.048239999999999782e+03;4.326000000000000000e+03;1.173809515899999969e+05;1.542758399999000000e+12;5.480366287293573618e+08;5.967690000000000000e+05;6.001615771600000153e+04;2.802091590064176321e+08;0.000000000000000000e+00
1.540684800000000000e+09;6.505600000000000364e+03;6.514170000000000073e+03;6.453000000000000000e+03;5.743933727999999974e+03;1.540771199999000000e+12;3.729835726271341741e+07;7.164700000000000000e+04;2.728508889000000181e+03;1.771943899521591142e+07;0.000000000000000000e+00
1.527984000000000000e+09;7.636810000000000400e+03;7.786689999999999600e+03;7.600000000000000000e+03;2.750515895100000125e+04;1.528070399999000000e+12;2.117373768534850776e+08;3.496360000000000000e+05;1.576091066800000044e+04;1.213404207963624597e+08;0.000000000000000000e+00
1.529625600000000000e+09;6.717689999999999600e+03;6.733970000000000255e+03;5.918939999999999600e+03;5.215737083300000086e+04;1.529711999999000000e+12;3.274606669145165086e+08;3.005150000000000000e+05;2.533672043800000029e+04;1.589943182711440325e+08;0.000000000000000000e+00
1.529712000000000000e+09;6.045920000000000073e+03;6.260000000000000000e+03;6.008479999999999563e+03;2.662278858899999977e+04;1.529798399999000000e+12;1.627557658451426327e+08;1.701640000000000000e+05;1.511074139900000046e+04;9.241306116412095726e+07;0.000000000000000000e+00
1.519862400000000000e+09;1.032563999999999942e+04;1.106040999999999985e+04;1.024000000000000000e+04;2.509255392999999822e+04;1.519948799999000000e+12;2.681725353811292946e+08;2.304280000000000000e+05;1.278540450000000055e+04;1.367888172315832675e+08;0.000000000000000000e+00
1.524355200000000000e+09;8.915309999999999491e+03;9.020670000000000073e+03;8.727680000000000291e+03;2.945825347999999940e+04;1.524441599999000000e+12;2.618043729093470871e+08;2.298710000000000000e+05;1.493789911600000050e+04;1.328302383553877771e+08;0.000000000000000000e+00
1.527292800000000000e+09;7.456989999999999782e+03;7.620000000000000000e+03;7.300000000000000000e+03;1.946408607100000154e+04;1.527379199999000000e+12;1.456362264590288997e+08;2.123440000000000000e+05;1.037795564299999933e+04;7.772575725385071337e+07;0.000000000000000000e+00
1.515283200000000000e+09;1.706979000000000087e+04;1.709995999999999913e+04;1.561000000000000000e+04;1.249312555799999973e+04;1.515369599999000000e+12;2.061947063706835508e+08;1.202690000000000000e+05;6.779320507999999791e+03;1.121511631274352074e+08;0.000000000000000000e+00
1.542153600000000000e+09;6.458979999999999563e+03;6.482840000000000146e+03;5.656869999999999891e+03;4.647896400300000096e+04;1.542239999999000000e+12;2.796326228943676949e+08;3.190110000000000000e+05;2.042954688800000076e+04;1.227277498468147963e+08;0.000000000000000000e+00
1.536710400000000000e+09;6.293000000000000000e+03;6.360000000000000000e+03;6.192369999999999891e+03;3.143364593900000182e+04;1.536796799999000000e+12;1.973980090125666857e+08;1.655900000000000000e+05;1.721199688999999853e+04;1.080981847641926855e+08;0.000000000000000000e+00
1.515628800000000000e+09;1.494000000000000000e+04;1.496868000000000029e+04;1.140000000000000000e+04;3.355472375099999772e+04;1.515715199999000000e+12;4.465875946937379241e+08;2.394160000000000000e+05;1.642201998000000094e+04;2.187622373791099191e+08;0.000000000000000000e+00
1.529280000000000000e+09;6.444060000000000400e+03;6.794380000000000109e+03;6.380000000000000000e+03;3.182143499499999962e+04;1.529366399999000000e+12;2.085704439599788785e+08;1.807730000000000000e+05;1.767459269299999869e+04;1.158439597640644461e+08;0.000000000000000000e+00
1.523664000000000000e+09;7.877479999999999563e+03;8.186000000000000000e+03;7.810000000000000000e+03;3.162128635700000086e+04;1.523750399999000000e+12;2.528687613206162751e+08;1.945000000000000000e+05;1.628346604499999921e+04;1.302490613156361133e+08;0.000000000000000000e+00
1.521763200000000000e+09;8.720000000000000000e+03;8.909000000000000000e+03;8.269000000000000000e+03;3.999100766599999770e+04;1.521849599999000000e+12;3.407555925445309877e+08;2.785710000000000000e+05;2.010678938700000072e+04;1.714876409290760458e+08;0.000000000000000000e+00
1.530316800000000000e+09;6.197920000000000073e+03;6.528989999999999782e+03;6.186029999999999745e+03;3.791961284000000160e+04;1.530403199999000000e+12;2.415685680310778022e+08;2.309150000000000000e+05;2.003602572599999985e+04;1.276667173835309148e+08;0.000000000000000000e+00
1.532736000000000000e+09;8.188569999999999709e+03;8.246540000000000873e+03;8.067000000000000000e+03;2.621517383899999913e+04;1.532822399999000000e+12;2.143578170314018130e+08;1.441700000000000000e+05;1.397670868899999914e+04;1.143266562200962752e+08;0.000000000000000000e+00
1.530489600000000000e+09;6.360819999999999709e+03;6.685000000000000000e+03;6.271619999999999891e+03;3.623045226399999956e+04;1.530575999999000000e+12;2.355243306486533284e+08;2.425890000000000000e+05;1.896691090700000132e+04;1.232056761927449554e+08;0.000000000000000000e+00
1.534204800000000000e+09;6.248250000000000000e+03;6.250329999999999927e+03;5.880000000000000000e+03;5.018674509099999705e+04;1.534291199999000000e+12;3.031795563624503016e+08;2.520040000000000000e+05;2.553065349799999967e+04;1.542856078505160511e+08;0.000000000000000000e+00
1.536105600000000000e+09;7.359050000000000182e+03;7.397300000000000182e+03;6.682000000000000000e+03;6.371525626699999702e+04;1.536191999999000000e+12;4.494634890579975843e+08;3.088130000000000000e+05;3.153157902100000138e+04;2.227199506844256520e+08;0.000000000000000000e+00
1.529193600000000000e+09;6.482500000000000000e+03;6.589029999999999745e+03;6.422000000000000000e+03;1.984724768799999947e+04;1.529279999999000000e+12;1.291207187629988641e+08;1.297590000000000000e+05;1.120865693300000021e+04;7.294986516298054159e+07;0.000000000000000000e+00
1.531958400000000000e+09;7.381880000000000109e+03;7.576279999999999745e+03;7.270000000000000000e+03;4.121825643699999637e+04;1.532044799999000000e+12;3.051982811394862533e+08;2.355970000000000000e+05;2.268295642099999895e+04;1.679276637310132682e+08;0.000000000000000000e+00
1.522713600000000000e+09;7.063970000000000255e+03;7.520000000000000000e+03;7.011010000000000218e+03;3.778733181099999638e+04;1.522799999999000000e+12;2.770800727617127895e+08;2.481430000000000000e+05;1.921885048499999903e+04;1.408922331136760116e+08;0.000000000000000000e+00
1.520726400000000000e+09;8.770219999999999345e+03;9.740000000000000000e+03;8.450000000000000000e+03;4.432597338599999784e+04;1.520812799999000000e+12;4.034912609275316000e+08;3.333670000000000000e+05;2.115020694400000139e+04;1.928976256114656925e+08;0.000000000000000000e+00
1.535932800000000000e+09;7.302000000000000000e+03;7.338279999999999745e+03;7.191630000000000109e+03;3.239601837099999830e+04;1.536019199999000000e+12;2.353936014251404107e+08;1.738460000000000000e+05;1.691488058799999999e+04;1.229178738875028342e+08;0.000000000000000000e+00
1.523059200000000000e+09;6.601390000000000327e+03;7.070000000000000000e+03;6.586279999999999745e+03;3.226957826700000078e+04;1.523145599999000000e+12;2.223238635414478481e+08;1.785770000000000000e+05;1.646073622600000090e+04;1.133345338526915163e+08;0.000000000000000000e+00
1.527120000000000000e+09;7.501949999999999818e+03;7.730729999999999563e+03;7.266989999999999782e+03;3.784544659500000125e+04;1.527206399999000000e+12;2.842863785081004500e+08;2.536940000000000000e+05;1.901298125200000140e+04;1.429014187804578543e+08;0.000000000000000000e+00
1.538784000000000000e+09;6.635649999999999636e+03;6.651000000000000000e+03;6.566770000000000437e+03;1.093950539100000060e+04;1.538870399999000000e+12;7.224794241429407895e+07;6.206500000000000000e+04;5.212866093999999975e+03;3.443734795682159811e+07;0.000000000000000000e+00
1.523145600000000000e+09;6.895810000000000400e+03;7.109130000000000109e+03;6.880000000000000000e+03;2.142767316500000015e+04;1.523231999999000000e+12;1.499673466626900136e+08;1.524610000000000000e+05;1.121161594599999989e+04;7.846849847255657613e+07;0.000000000000000000e+00
1.540598400000000000e+09;6.538630000000000109e+03;6.558350000000000364e+03;6.463039999999999964e+03;7.776907863999999790e+03;1.540684799999000000e+12;5.066722004441258311e+07;8.684800000000000000e+04;3.826227739999999812e+03;2.492617886792939901e+07;0.000000000000000000e+00
1.520640000000000000e+09;9.230000000000000000e+03;9.490000000000000000e+03;8.667069999999999709e+03;3.718001285700000153e+04;1.520726399999000000e+12;3.412102484148178697e+08;2.880660000000000000e+05;1.763982727599999998e+04;1.619917861343297660e+08;0.000000000000000000e+00
1.516752000000000000e+09;1.079913999999999942e+04;1.157047999999999956e+04;1.050000000000000000e+04;2.715858776199999920e+04;1.516838399999000000e+12;2.994706074302002192e+08;2.934290000000000000e+05;1.308739308800000072e+04;1.443352216254021525e+08;0.000000000000000000e+00
1.517961600000000000e+09;7.655020000000000437e+03;8.476000000000000000e+03;7.150010000000000218e+03;6.077846049700000003e+04;1.518047999999000000e+12;4.779350388117768764e+08;5.148930000000000000e+05;3.008483626599999843e+04;2.371379734531389177e+08;0.000000000000000000e+00
1.527206400000000000e+09;7.578989999999999782e+03;7.649550000000000182e+03;7.308149999999999636e+03;2.673995664000000033e+04;1.527292799999000000e+12;1.997495859695036113e+08;2.390250000000000000e+05;1.383087023500000032e+04;1.033606330465491414e+08;0.000000000000000000e+00
1.525305600000000000e+09;9.247809999999999491e+03;9.844000000000000000e+03;9.168399999999999636e+03;3.876838828800000192e+04;1.525391999999000000e+12;3.660283652271444798e+08;2.825810000000000000e+05;2.109314034299999912e+04;1.992343524023944736e+08;0.000000000000000000e+00
1.520553600000000000e+09;9.267069999999999709e+03;9.410000000000000000e+03;8.329000000000000000e+03;6.411229140699999698e+04;1.520639999999000000e+12;5.670829011319404840e+08;4.627120000000000000e+05;3.116641484800000035e+04;2.757354460107599497e+08;0.000000000000000000e+00
1.528848000000000000e+09;6.530000000000000000e+03;6.627600000000000364e+03;6.118680000000000291e+03;4.618551810000000114e+04;1.528934399999000000e+12;2.953956816623411775e+08;2.665170000000000000e+05;2.536724335900000005e+04;1.623752774384802878e+08;0.000000000000000000e+00
1.539561600000000000e+09;6.339340000000000146e+03;7.680000000000000000e+03;6.300000000000000000e+03;9.074803124599999865e+04;1.539647999999000000e+12;6.279845055555727482e+08;4.569130000000000000e+05;4.721480405299999984e+04;3.264382671757919788e+08;0.000000000000000000e+00
1.539907200000000000e+09;6.618960000000000036e+03;6.648140000000000327e+03;6.523000000000000000e+03;2.077260077000000092e+04;1.539993599999000000e+12;1.366862156690546870e+08;1.123370000000000000e+05;1.170253234399999928e+04;7.699591001401609182e+07;0.000000000000000000e+00
1.544572800000000000e+09;3.379230000000000018e+03;3.492000000000000000e+03;3.350000000000000000e+03;3.392293128599999909e+04;1.544659199999000000e+12;1.162271857924007177e+08;1.520670000000000000e+05;1.812719870599999922e+04;6.210221379885198176e+07;0.000000000000000000e+00
1.525564800000000000e+09;9.863989999999999782e+03;9.970000000000000000e+03;9.417030000000000655e+03;2.769035155899999882e+04;1.525651199999000000e+12;2.673594203035901487e+08;2.293090000000000000e+05;1.329750695900000028e+04;1.284277705252322406e+08;0.000000000000000000e+00
1.527379200000000000e+09;7.334000000000000000e+03;7.400000000000000000e+03;7.231109999999999673e+03;1.870694551499999943e+04;1.527465599999000000e+12;1.367106184980170429e+08;1.983410000000000000e+05;1.025827695300000050e+04;7.499083063101184368e+07;0.000000000000000000e+00
1.541721600000000000e+09;6.479840000000000146e+03;6.511529999999999745e+03;6.391010000000000218e+03;1.178761658300000090e+04;1.541807999999000000e+12;7.599777750255908072e+07;1.170430000000000000e+05;5.993771061999999802e+03;3.865550651281596720e+07;0.000000000000000000e+00
1.522195200000000000e+09;7.795510000000000218e+03;8.109000000000000000e+03;7.728000000000000000e+03;2.640133166999999958e+04;1.522281599999000000e+12;2.091860931831795573e+08;1.836200000000000000e+05;1.368541714300000058e+04;1.084845846122210473e+08;0.000000000000000000e+00
1.544918400000000000e+09;3.211710000000000036e+03;3.294000000000000000e+03;3.186000000000000000e+03;2.462880853800000114e+04;1.545004799999000000e+12;8.006815940481837094e+07;1.255650000000000000e+05;1.310977351300000009e+04;4.262612640565618128e+07;0.000000000000000000e+00
1.530748800000000000e+09;6.585529999999999745e+03;6.712000000000000000e+03;6.453329999999999927e+03;3.507197289799999999e+04;1.530835199999000000e+12;2.308091903074051738e+08;2.165330000000000000e+05;1.921478070200000002e+04;1.264814600087365955e+08;0.000000000000000000e+00
1.541462400000000000e+09;6.468989999999999782e+03;6.531310000000000400e+03;6.445180000000000291e+03;1.192656569900000068e+04;1.541548799999000000e+12;7.733610118719474971e+07;1.504750000000000000e+05;5.734321130999999696e+03;3.718910873306704313e+07;0.000000000000000000e+00
1.529884800000000000e+09;6.137949999999999818e+03;6.350000000000000000e+03;6.061970000000000255e+03;3.916451530600000115e+04;1.529971199999000000e+12;2.428599158036460876e+08;2.183840000000000000e+05;2.198605738399999973e+04;1.363052699901278317e+08;0.000000000000000000e+00
1.538697600000000000e+09;6.591689999999999600e+03;6.697000000000000000e+03;6.543079999999999927e+03;1.609655239199999960e+04;1.538783999999000000e+12;1.062645146575765610e+08;8.670100000000000000e+04;8.593749955999999656e+03;5.674921758541545272e+07;0.000000000000000000e+00
1.530057600000000000e+09;6.065890000000000327e+03;6.190430000000000291e+03;5.971000000000000000e+03;1.922567109799999889e+04;1.530143999999000000e+12;1.171030118035683334e+08;9.948100000000000000e+04;1.038101413599999978e+04;6.323643202491027117e+07;0.000000000000000000e+00
1.542931200000000000e+09;4.370899999999999636e+03;4.484000000000000000e+03;4.222939999999999600e+03;4.937192032199999812e+04;1.543017599999000000e+12;2.152836561153947711e+08;2.279350000000000000e+05;2.582500893200000064e+04;1.127035294028580785e+08;0.000000000000000000e+00
1.533600000000000000e+09;6.935000000000000000e+03;7.150460000000000036e+03;6.670000000000000000e+03;4.543847350100000040e+04;1.533686399999000000e+12;3.163658821031662226e+08;2.472020000000000000e+05;2.401269686200000069e+04;1.673435921541721523e+08;0.000000000000000000e+00
1.537056000000000000e+09;6.514960000000000036e+03;6.524619999999999891e+03;6.370000000000000000e+03;2.756813289699999950e+04;1.537142399999000000e+12;1.786140791514995396e+08;1.459210000000000000e+05;1.527736029400000007e+04;9.901793948392932117e+07;0.000000000000000000e+00
1.525910400000000000e+09;9.310000000000000000e+03;9.395120000000000800e+03;8.970000000000000000e+03;2.505506371800000124e+04;1.525996799999000000e+12;2.315950025956166387e+08;2.210750000000000000e+05;1.254813816000000043e+04;1.160023815710465163e+08;0.000000000000000000e+00
