timestamp,price
2023-02-19 23:59:59.999,1679.75000000
2023-02-20 23:59:59.999,1703.27000000
2023-02-21 23:59:59.999,1659.76000000
2023-02-22 23:59:59.999,1643.14000000
2023-02-23 23:59:59.999,1650.53000000
2023-02-24 23:59:59.999,1607.80000000
2023-02-25 23:59:59.999,1594.58000000
2023-02-26 23:59:59.999,1641.36000000
2023-02-27 23:59:59.999,1633.45000000
2023-02-28 23:59:59.999,1605.23000000
2023-03-01 23:59:59.999,1665.22000000
2023-03-02 23:59:59.999,1647.86000000
2023-03-03 23:59:59.999,1569.45000000
2023-03-04 23:59:59.999,1566.73000000
2023-03-05 23:59:59.999,1564.58000000
2023-03-06 23:59:59.999,1565.84000000
2023-03-07 23:59:59.999,1561.96000000
2023-03-08 23:59:59.999,1532.38000000
2023-03-09 23:59:59.999,1437.32000000
2023-03-10 23:59:59.999,1426.44000000
2023-03-11 23:59:59.999,1471.97000000
2023-03-12 23:59:59.999,1580.33000000
2023-03-13 23:59:59.999,1673.45000000
2023-03-14 23:59:59.999,1699.40000000
2023-03-15 23:59:59.999,1649.96000000
2023-03-16 23:59:59.999,1673.73000000
2023-03-17 23:59:59.999,1789.27000000
2023-03-18 23:59:59.999,1758.84000000
2023-03-19 23:59:59.999,1780.68000000
2023-03-20 23:59:59.999,1732.78000000
2023-03-21 23:59:59.999,1801.23000000
2023-03-22 23:59:59.999,1734.33000000
2023-03-23 23:59:59.999,1813.79000000
2023-03-24 23:59:59.999,1749.57000000
2023-03-25 23:59:59.999,1741.88000000
2023-03-26 23:59:59.999,1773.88000000
2023-03-27 23:59:59.999,1715.22000000
2023-03-28 23:59:59.999,1772.99000000
2023-03-29 23:59:59.999,1793.07000000
2023-03-30 23:59:59.999,1793.61000000
2023-03-31 23:59:59.999,1821.52000000
2023-04-01 23:59:59.999,1820.79000000
2023-04-02 23:59:59.999,1794.51000000
2023-04-03 23:59:59.999,1810.51000000
2023-04-04 23:59:59.999,1870.37000000
2023-04-05 23:59:59.999,1908.69000000
2023-04-06 23:59:59.999,1872.41000000
2023-04-07 23:59:59.999,1863.72000000
2023-04-08 23:59:59.999,1848.82000000
2023-04-09 23:59:59.999,1858.92000000
2023-04-10 23:59:59.999,1910.20000000
2023-04-11 23:59:59.999,1889.86000000
2023-04-12 23:59:59.999,1917.39000000
2023-04-13 23:59:59.999,1966.77000000
